Claim ID,Claim,Source,Node1,Node2,Label
724,Tim McGraw played a role in The Blind Side.,wiki,He,Academy Grammy Country,won
724,Tim McGraw played a role in The Blind Side.,wiki,Soul2Soul II Tour,top country music music,is
724,Tim McGraw played a role in The Blind Side.,wiki,McGraw,Four Reese Flicka,ventured
724,Tim McGraw played a role in The Blind Side.,wiki,He,Nashville Kats,was
724,Tim McGraw played a role in The Blind Side.,wiki,Italian  McGraw,29th Anniversary Gala,honored
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,He,late baseball player,married
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,one,first male Country Pop,began
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,McGraw,-LRB- eleven Big Machine Records,released
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,10,top country 1994,reached
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,65  25,Songs Country charts,produced
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,You,top Billboard Year End,'s
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,He,Academy Grammy Country,won
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,Soul2Soul II Tour,top country music music,is
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,McGraw,Four Reese Flicka,ventured
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,He,Nashville Kats,was
725,Tim McGraw acted alongside Reese Witherspoon.,wiki,Italian  McGraw,29th Anniversary Gala,honored
726,Tim McGraw was in a movie with an American actress.,wiki,He,late baseball player,married
726,Tim McGraw was in a movie with an American actress.,wiki,one,first male Country Pop,began
726,Tim McGraw was in a movie with an American actress.,wiki,McGraw,-LRB- eleven Big Machine Records,released
726,Tim McGraw was in a movie with an American actress.,wiki,10,top country 1994,reached
726,Tim McGraw was in a movie with an American actress.,wiki,65  25,Songs Country charts,produced
726,Tim McGraw was in a movie with an American actress.,wiki,You,top Billboard Year End,'s
726,Tim McGraw was in a movie with an American actress.,wiki,He,Academy Grammy Country,won
726,Tim McGraw was in a movie with an American actress.,wiki,Soul2Soul II Tour,top country music music,is
726,Tim McGraw was in a movie with an American actress.,wiki,McGraw,Four Reese Flicka,ventured
726,Tim McGraw was in a movie with an American actress.,wiki,He,Nashville Kats,was
726,Tim McGraw was in a movie with an American actress.,wiki,Italian  McGraw,29th Anniversary Gala,honored
727,Tim McGraw had a supporting role in The Blind Side.,wiki,He,late baseball player,married
727,Tim McGraw had a supporting role in The Blind Side.,wiki,one,first male Country Pop,began
727,Tim McGraw had a supporting role in The Blind Side.,wiki,McGraw,-LRB- eleven Big Machine Records,released
727,Tim McGraw had a supporting role in The Blind Side.,wiki,10,top country 1994,reached
727,Tim McGraw had a supporting role in The Blind Side.,wiki,65  25,Songs Country charts,produced
727,Tim McGraw had a supporting role in The Blind Side.,wiki,You,top Billboard Year End,'s
727,Tim McGraw had a supporting role in The Blind Side.,wiki,He,Academy Grammy Country,won
727,Tim McGraw had a supporting role in The Blind Side.,wiki,Soul2Soul II Tour,top country music music,is
727,Tim McGraw had a supporting role in The Blind Side.,wiki,McGraw,Four Reese Flicka,ventured
727,Tim McGraw had a supporting role in The Blind Side.,wiki,He,Nashville Kats,was
727,Tim McGraw had a supporting role in The Blind Side.,wiki,Italian  McGraw,29th Anniversary Gala,honored
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,He,late baseball player,married
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,one,first male Country Pop,began
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,McGraw,-LRB- eleven Big Machine Records,released
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,10,top country 1994,reached
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,65  25,Songs Country charts,produced
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,You,top Billboard Year End,'s
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,He,Academy Grammy Country,won
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,Soul2Soul II Tour,top country music music,is
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,McGraw,Four Reese Flicka,ventured
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,He,Nashville Kats,was
728,Tim McGraw was in a movie with Reese Witherspoon.,wiki,Italian  McGraw,29th Anniversary Gala,honored
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,70s Fox which,eight  seasons,began
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,Where comedy film Car,Soon comedy film Dude,made
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,which,five  2012,created
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,Kutcher,public Butterfly recognition,starred
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,2008  Strings,Vegas,appeared
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,he,CBS sitcom,starred
729,Ashton Kutcher was co-stars with Cameron Diaz.,wiki,Kutcher,biographical Steve film,portrayed
730,Ashton Kutcher was in two films in 2005.,wiki,70s Fox which,eight  seasons,began
730,Ashton Kutcher was in two films in 2005.,wiki,Where comedy film Car,Soon comedy film Dude,made
730,Ashton Kutcher was in two films in 2005.,wiki,which,five  2012,created
730,Ashton Kutcher was in two films in 2005.,wiki,Kutcher,public Butterfly recognition,starred
730,Ashton Kutcher was in two films in 2005.,wiki,2008  Strings,Vegas,appeared
730,Ashton Kutcher was in two films in 2005.,wiki,he,CBS sitcom,starred
730,Ashton Kutcher was in two films in 2005.,wiki,Kutcher,biographical Steve film,portrayed
731,Ivan Reitman directed Ashton Kutcher.,wiki,70s Fox which,eight  seasons,began
731,Ivan Reitman directed Ashton Kutcher.,wiki,Where comedy film Car,Soon comedy film Dude,made
731,Ivan Reitman directed Ashton Kutcher.,wiki,which,five  2012,created
731,Ivan Reitman directed Ashton Kutcher.,wiki,Kutcher,public Butterfly recognition,starred
731,Ivan Reitman directed Ashton Kutcher.,wiki,2008  Strings,Vegas,appeared
731,Ivan Reitman directed Ashton Kutcher.,wiki,he,CBS sitcom,starred
731,Ivan Reitman directed Ashton Kutcher.,wiki,Kutcher,biographical Steve film,portrayed
732,Ashton Kutcher is a romantic comedy actor.,wiki,70s Fox which,eight  seasons,began
732,Ashton Kutcher is a romantic comedy actor.,wiki,Where comedy film Car,Soon comedy film Dude,made
732,Ashton Kutcher is a romantic comedy actor.,wiki,which,five  2012,created
732,Ashton Kutcher is a romantic comedy actor.,wiki,Kutcher,public Butterfly recognition,starred
732,Ashton Kutcher is a romantic comedy actor.,wiki,2008  Strings,Vegas,appeared
732,Ashton Kutcher is a romantic comedy actor.,wiki,he,CBS sitcom,starred
732,Ashton Kutcher is a romantic comedy actor.,wiki,Kutcher,biographical Steve film,portrayed
733,Ashton Kutcher acted in 2005.,wiki,70s Fox which,eight  seasons,began
733,Ashton Kutcher acted in 2005.,wiki,Where comedy film Car,Soon comedy film Dude,made
733,Ashton Kutcher acted in 2005.,wiki,which,five  2012,created
733,Ashton Kutcher acted in 2005.,wiki,Kutcher,public Butterfly recognition,starred
733,Ashton Kutcher acted in 2005.,wiki,2008  Strings,Vegas,appeared
733,Ashton Kutcher acted in 2005.,wiki,he,CBS sitcom,starred
733,Ashton Kutcher acted in 2005.,wiki,Kutcher,biographical Steve film,portrayed
734,Ashton Kutcher is in romantic comedies.,wiki,70s Fox which,eight  seasons,began
734,Ashton Kutcher is in romantic comedies.,wiki,Where comedy film Car,Soon comedy film Dude,made
734,Ashton Kutcher is in romantic comedies.,wiki,which,five  2012,created
734,Ashton Kutcher is in romantic comedies.,wiki,Kutcher,public Butterfly recognition,starred
734,Ashton Kutcher is in romantic comedies.,wiki,2008  Strings,Vegas,appeared
734,Ashton Kutcher is in romantic comedies.,wiki,he,CBS sitcom,starred
734,Ashton Kutcher is in romantic comedies.,wiki,Kutcher,biographical Steve film,portrayed
735,The album One of the Boys contains I Kissed a Girl.,wiki,Kissed,second studio Boys,is
735,The album One of the Boys contains I Kissed a Girl.,wiki,It,single Capitol record,released
735,The album One of the Boys contains I Kissed a Girl.,wiki,-,additional Max Martin,wrote
735,The album One of the Boys contains I Kissed a Girl.,wiki,Kissed,new pop rock wave,is
735,The album One of the Boys contains I Kissed a Girl.,wiki,lyrics,magical  woman,stated
735,The album One of the Boys contains I Kissed a Girl.,wiki,song,homosexual  themes,sparked
735,The album One of the Boys contains I Kissed a Girl.,wiki,song,one rock era,topped
735,The album One of the Boys contains I Kissed a Girl.,wiki,single,digital 4.7 US,sold
735,The album One of the Boys contains I Kissed a Girl.,wiki,Kissed,digital 4 US,is
735,The album One of the Boys contains I Kissed a Girl.,wiki,It,such United Belgium,reached
735,The album One of the Boys contains I Kissed a Girl.,wiki,song,Australia,certified
735,The album One of the Boys contains I Kissed a Girl.,wiki,accompanying music video,May,released
735,The album One of the Boys contains I Kissed a Girl.,wiki,video,burlesque Moulin styles,features
735,The album One of the Boys contains I Kissed a Girl.,wiki,It,actress Shannon Woodward,features
735,The album One of the Boys contains I Kissed a Girl.,wiki,song,21st  century,recognized
735,The album One of the Boys contains I Kissed a Girl.,wiki,I,Awards Pop Vocal Performance,performed
735,The album One of the Boys contains I Kissed a Girl.,wiki,It,2009 Choice Awards,nominated
735,The album One of the Boys contains I Kissed a Girl.,wiki,song,also Pepsi Halftime 2015,included
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,Kissed,second studio Boys,is
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,It,single Capitol record,released
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,-,additional Max Martin,wrote
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,Kissed,new pop rock wave,is
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,lyrics,magical  woman,stated
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,song,homosexual  themes,sparked
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,song,one rock era,topped
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,single,digital 4.7 US,sold
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,Kissed,digital 4 US,is
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,It,such United Belgium,reached
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,song,Australia,certified
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,accompanying music video,May,released
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,video,burlesque Moulin styles,features
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,It,actress Shannon Woodward,features
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,song,21st  century,recognized
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,I,Awards Pop Vocal Performance,performed
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,It,2009 Choice Awards,nominated
736,I Kissed a Girl is part of Katy Perry's second studio album.,wiki,song,also Pepsi Halftime 2015,included
737,I Kissed a Girl is a work of music.,wiki,Kissed,second studio Boys,is
737,I Kissed a Girl is a work of music.,wiki,It,single Capitol record,released
737,I Kissed a Girl is a work of music.,wiki,-,additional Max Martin,wrote
737,I Kissed a Girl is a work of music.,wiki,Kissed,new pop rock wave,is
737,I Kissed a Girl is a work of music.,wiki,lyrics,magical  woman,stated
737,I Kissed a Girl is a work of music.,wiki,song,homosexual  themes,sparked
737,I Kissed a Girl is a work of music.,wiki,song,one rock era,topped
737,I Kissed a Girl is a work of music.,wiki,single,digital 4.7 US,sold
737,I Kissed a Girl is a work of music.,wiki,Kissed,digital 4 US,is
737,I Kissed a Girl is a work of music.,wiki,It,such United Belgium,reached
737,I Kissed a Girl is a work of music.,wiki,song,Australia,certified
737,I Kissed a Girl is a work of music.,wiki,accompanying music video,May,released
737,I Kissed a Girl is a work of music.,wiki,video,burlesque Moulin styles,features
737,I Kissed a Girl is a work of music.,wiki,It,actress Shannon Woodward,features
737,I Kissed a Girl is a work of music.,wiki,song,21st  century,recognized
737,I Kissed a Girl is a work of music.,wiki,I,Awards Pop Vocal Performance,performed
737,I Kissed a Girl is a work of music.,wiki,It,2009 Choice Awards,nominated
737,I Kissed a Girl is a work of music.,wiki,song,also Pepsi Halftime 2015,included
738,An American singer recorded I Kissed a Girl.,wiki,Kissed,second studio Boys,is
738,An American singer recorded I Kissed a Girl.,wiki,It,single Capitol record,released
738,An American singer recorded I Kissed a Girl.,wiki,-,additional Max Martin,wrote
738,An American singer recorded I Kissed a Girl.,wiki,Kissed,new pop rock wave,is
738,An American singer recorded I Kissed a Girl.,wiki,lyrics,magical  woman,stated
738,An American singer recorded I Kissed a Girl.,wiki,song,homosexual  themes,sparked
738,An American singer recorded I Kissed a Girl.,wiki,song,one rock era,topped
738,An American singer recorded I Kissed a Girl.,wiki,single,digital 4.7 US,sold
738,An American singer recorded I Kissed a Girl.,wiki,Kissed,digital 4 US,is
738,An American singer recorded I Kissed a Girl.,wiki,It,such United Belgium,reached
738,An American singer recorded I Kissed a Girl.,wiki,song,Australia,certified
738,An American singer recorded I Kissed a Girl.,wiki,accompanying music video,May,released
738,An American singer recorded I Kissed a Girl.,wiki,video,burlesque Moulin styles,features
738,An American singer recorded I Kissed a Girl.,wiki,It,actress Shannon Woodward,features
738,An American singer recorded I Kissed a Girl.,wiki,song,21st  century,recognized
738,An American singer recorded I Kissed a Girl.,wiki,I,Awards Pop Vocal Performance,performed
738,An American singer recorded I Kissed a Girl.,wiki,It,2009 Choice Awards,nominated
738,An American singer recorded I Kissed a Girl.,wiki,song,also Pepsi Halftime 2015,included
739,I Kissed a Girl was recorded by an American singer.,wiki,Kissed,second studio Boys,is
739,I Kissed a Girl was recorded by an American singer.,wiki,It,single Capitol record,released
739,I Kissed a Girl was recorded by an American singer.,wiki,-,additional Max Martin,wrote
739,I Kissed a Girl was recorded by an American singer.,wiki,Kissed,new pop rock wave,is
739,I Kissed a Girl was recorded by an American singer.,wiki,lyrics,magical  woman,stated
739,I Kissed a Girl was recorded by an American singer.,wiki,song,homosexual  themes,sparked
739,I Kissed a Girl was recorded by an American singer.,wiki,song,one rock era,topped
739,I Kissed a Girl was recorded by an American singer.,wiki,single,digital 4.7 US,sold
739,I Kissed a Girl was recorded by an American singer.,wiki,Kissed,digital 4 US,is
739,I Kissed a Girl was recorded by an American singer.,wiki,It,such United Belgium,reached
739,I Kissed a Girl was recorded by an American singer.,wiki,song,Australia,certified
739,I Kissed a Girl was recorded by an American singer.,wiki,accompanying music video,May,released
739,I Kissed a Girl was recorded by an American singer.,wiki,video,burlesque Moulin styles,features
739,I Kissed a Girl was recorded by an American singer.,wiki,It,actress Shannon Woodward,features
739,I Kissed a Girl was recorded by an American singer.,wiki,song,21st  century,recognized
739,I Kissed a Girl was recorded by an American singer.,wiki,I,Awards Pop Vocal Performance,performed
739,I Kissed a Girl was recorded by an American singer.,wiki,It,2009 Choice Awards,nominated
739,I Kissed a Girl was recorded by an American singer.,wiki,song,also Pepsi Halftime 2015,included
740,Veeram had a director.,wiki,Veeram  Valour,2014 Vijaya Productions,is
740,Veeram had a director.,wiki,supporting Ajith cast,Pradeep others,features
740,Veeram had a director.,wiki,2011  shooting,April,been
740,Veeram had a director.,wiki,film,10  January,released
740,Veeram had a director.,wiki,film,positive box office,received
740,Veeram had a director.,wiki,film,Veeram Powerman,dubbed
740,Veeram had a director.,wiki,dubbed  film,2017 Pawan Kalyan,remade
741,Veeram is a film.,wiki,Veeram  Valour,2014 Vijaya Productions,is
741,Veeram is a film.,wiki,supporting Ajith cast,Pradeep others,features
741,Veeram is a film.,wiki,2011  shooting,April,been
741,Veeram is a film.,wiki,film,10  January,released
741,Veeram is a film.,wiki,film,positive box office,received
741,Veeram is a film.,wiki,film,Veeram Powerman,dubbed
741,Veeram is a film.,wiki,dubbed  film,2017 Pawan Kalyan,remade
742,Vijaya Productions was the producer of Veeram.,wiki,Veeram  Valour,2014 Vijaya Productions,is
742,Vijaya Productions was the producer of Veeram.,wiki,supporting Ajith cast,Pradeep others,features
742,Vijaya Productions was the producer of Veeram.,wiki,2011  shooting,April,been
742,Vijaya Productions was the producer of Veeram.,wiki,film,10  January,released
742,Vijaya Productions was the producer of Veeram.,wiki,film,positive box office,received
742,Vijaya Productions was the producer of Veeram.,wiki,film,Veeram Powerman,dubbed
742,Vijaya Productions was the producer of Veeram.,wiki,dubbed  film,2017 Pawan Kalyan,remade
743,Veeram is a film from 2014.,wiki,Veeram  Valour,2014 Vijaya Productions,is
743,Veeram is a film from 2014.,wiki,supporting Ajith cast,Pradeep others,features
743,Veeram is a film from 2014.,wiki,2011  shooting,April,been
743,Veeram is a film from 2014.,wiki,film,10  January,released
743,Veeram is a film from 2014.,wiki,film,positive box office,received
743,Veeram is a film from 2014.,wiki,film,Veeram Powerman,dubbed
743,Veeram is a film from 2014.,wiki,dubbed  film,2017 Pawan Kalyan,remade
744,Veeram was produced by Vijaya Productions.,wiki,Veeram  Valour,2014 Vijaya Productions,is
744,Veeram was produced by Vijaya Productions.,wiki,supporting Ajith cast,Pradeep others,features
744,Veeram was produced by Vijaya Productions.,wiki,2011  shooting,April,been
744,Veeram was produced by Vijaya Productions.,wiki,film,10  January,released
744,Veeram was produced by Vijaya Productions.,wiki,film,positive box office,received
744,Veeram was produced by Vijaya Productions.,wiki,film,Veeram Powerman,dubbed
744,Veeram was produced by Vijaya Productions.,wiki,dubbed  film,2017 Pawan Kalyan,remade
745,Veeram is an Indian Tamil film.,wiki,Veeram  Valour,2014 Vijaya Productions,is
745,Veeram is an Indian Tamil film.,wiki,supporting Ajith cast,Pradeep others,features
745,Veeram is an Indian Tamil film.,wiki,2011  shooting,April,been
745,Veeram is an Indian Tamil film.,wiki,film,10  January,released
745,Veeram is an Indian Tamil film.,wiki,film,positive box office,received
745,Veeram is an Indian Tamil film.,wiki,film,Veeram Powerman,dubbed
745,Veeram is an Indian Tamil film.,wiki,dubbed  film,2017 Pawan Kalyan,remade
746,In 2004 Paramore formed.,wiki,Paramore,American rock 2004,is
746,In 2004 Paramore formed.,wiki,band,lead vocalist Hayley Williams,consists
746,In 2004 Paramore formed.,wiki,album,thirty Billboards Heatseekers Chart,released
746,In 2004 Paramore formed.,wiki,initially  album,later  material,certified
746,In 2004 Paramore formed.,wiki,second  album,2007,released
746,In 2004 Paramore formed.,wiki,You,certified United States,was
746,In 2004 Paramore formed.,wiki,They,2008 Grammy Awards,received
746,In 2004 Paramore formed.,wiki,2009 follow up,first week sales,is
746,In 2004 Paramore formed.,wiki,It,well  US,produced
746,In 2004 Paramore formed.,wiki,Zac band,fourth  2013,released
746,In 2004 Paramore formed.,wiki,It,one United Kingdom,gave
746,In 2004 Paramore formed.,wiki,Taylor it,Taylor songwriters,included
746,In 2004 Paramore formed.,wiki,former drummer Zac Farro,2017,changed
746,In 2004 Paramore formed.,wiki,fifth studio album,Laughter,released
747,Paramore is from America.,wiki,Paramore,American rock 2004,is
747,Paramore is from America.,wiki,band,lead vocalist Hayley Williams,consists
747,Paramore is from America.,wiki,album,thirty Billboards Heatseekers Chart,released
747,Paramore is from America.,wiki,initially  album,later  material,certified
747,Paramore is from America.,wiki,second  album,2007,released
747,Paramore is from America.,wiki,You,certified United States,was
747,Paramore is from America.,wiki,They,2008 Grammy Awards,received
747,Paramore is from America.,wiki,2009 follow up,first week sales,is
747,Paramore is from America.,wiki,It,well  US,produced
747,Paramore is from America.,wiki,Zac band,fourth  2013,released
747,Paramore is from America.,wiki,It,one United Kingdom,gave
747,Paramore is from America.,wiki,Taylor it,Taylor songwriters,included
747,Paramore is from America.,wiki,former drummer Zac Farro,2017,changed
747,Paramore is from America.,wiki,fifth studio album,Laughter,released
748,Tennessee was the starting place of Paramore.,wiki,Paramore,American rock 2004,is
748,Tennessee was the starting place of Paramore.,wiki,band,lead vocalist Hayley Williams,consists
748,Tennessee was the starting place of Paramore.,wiki,album,thirty Billboards Heatseekers Chart,released
748,Tennessee was the starting place of Paramore.,wiki,initially  album,later  material,certified
748,Tennessee was the starting place of Paramore.,wiki,second  album,2007,released
748,Tennessee was the starting place of Paramore.,wiki,You,certified United States,was
748,Tennessee was the starting place of Paramore.,wiki,They,2008 Grammy Awards,received
748,Tennessee was the starting place of Paramore.,wiki,2009 follow up,first week sales,is
748,Tennessee was the starting place of Paramore.,wiki,It,well  US,produced
748,Tennessee was the starting place of Paramore.,wiki,Zac band,fourth  2013,released
748,Tennessee was the starting place of Paramore.,wiki,It,one United Kingdom,gave
748,Tennessee was the starting place of Paramore.,wiki,Taylor it,Taylor songwriters,included
748,Tennessee was the starting place of Paramore.,wiki,former drummer Zac Farro,2017,changed
748,Tennessee was the starting place of Paramore.,wiki,fifth studio album,Laughter,released
749,Paramore formed in the 2000's.,wiki,Paramore,American rock 2004,is
749,Paramore formed in the 2000's.,wiki,band,lead vocalist Hayley Williams,consists
749,Paramore formed in the 2000's.,wiki,album,thirty Billboards Heatseekers Chart,released
749,Paramore formed in the 2000's.,wiki,initially  album,later  material,certified
749,Paramore formed in the 2000's.,wiki,second  album,2007,released
749,Paramore formed in the 2000's.,wiki,You,certified United States,was
749,Paramore formed in the 2000's.,wiki,They,2008 Grammy Awards,received
749,Paramore formed in the 2000's.,wiki,2009 follow up,first week sales,is
749,Paramore formed in the 2000's.,wiki,It,well  US,produced
749,Paramore formed in the 2000's.,wiki,Zac band,fourth  2013,released
749,Paramore formed in the 2000's.,wiki,It,one United Kingdom,gave
749,Paramore formed in the 2000's.,wiki,Taylor it,Taylor songwriters,included
749,Paramore formed in the 2000's.,wiki,former drummer Zac Farro,2017,changed
749,Paramore formed in the 2000's.,wiki,fifth studio album,Laughter,released
750,Paramore formed in Tennessee.,wiki,Paramore,American rock 2004,is
750,Paramore formed in Tennessee.,wiki,band,lead vocalist Hayley Williams,consists
750,Paramore formed in Tennessee.,wiki,album,thirty Billboards Heatseekers Chart,released
750,Paramore formed in Tennessee.,wiki,initially  album,later  material,certified
750,Paramore formed in Tennessee.,wiki,second  album,2007,released
750,Paramore formed in Tennessee.,wiki,You,certified United States,was
750,Paramore formed in Tennessee.,wiki,They,2008 Grammy Awards,received
750,Paramore formed in Tennessee.,wiki,2009 follow up,first week sales,is
750,Paramore formed in Tennessee.,wiki,It,well  US,produced
750,Paramore formed in Tennessee.,wiki,Zac band,fourth  2013,released
750,Paramore formed in Tennessee.,wiki,It,one United Kingdom,gave
750,Paramore formed in Tennessee.,wiki,Taylor it,Taylor songwriters,included
750,Paramore formed in Tennessee.,wiki,former drummer Zac Farro,2017,changed
750,Paramore formed in Tennessee.,wiki,fifth studio album,Laughter,released
751,Basildon is a place.,wiki,Basildon ˈbæzɪldən,largest  Essex,is
751,Basildon is a place.,wiki,It,10 Central Sea,lies
751,Basildon is a place.,wiki,smaller  towns,Wickford northeast South east,include
751,Basildon is a place.,wiki,It,small London population villages,created
751,Basildon is a place.,wiki,which,most  four,was
751,Basildon is a place.,wiki,two neighbouring towns,surrounding  borders,encapsulates
751,Basildon is a place.,wiki,Basildon Town,populated  county,is
751,Basildon is a place.,wiki,Central town,three London Fenchurch Street,work
751,Basildon is a place.,wiki,Basildon,also  A127,has
752,Basildon has connections.,wiki,Basildon ˈbæzɪldən,largest  Essex,is
752,Basildon has connections.,wiki,It,10 Central Sea,lies
752,Basildon has connections.,wiki,smaller  towns,Wickford northeast South east,include
752,Basildon has connections.,wiki,It,small London population villages,created
752,Basildon has connections.,wiki,which,most  four,was
752,Basildon has connections.,wiki,two neighbouring towns,surrounding  borders,encapsulates
752,Basildon has connections.,wiki,Basildon Town,populated  county,is
752,Basildon has connections.,wiki,Central town,three London Fenchurch Street,work
752,Basildon has connections.,wiki,Basildon,also  A127,has
753,Basildon has three stations that go to London Fenchurch Street.,wiki,Basildon ˈbæzɪldən,largest  Essex,is
753,Basildon has three stations that go to London Fenchurch Street.,wiki,It,10 Central Sea,lies
753,Basildon has three stations that go to London Fenchurch Street.,wiki,smaller  towns,Wickford northeast South east,include
753,Basildon has three stations that go to London Fenchurch Street.,wiki,It,small London population villages,created
753,Basildon has three stations that go to London Fenchurch Street.,wiki,which,most  four,was
753,Basildon has three stations that go to London Fenchurch Street.,wiki,two neighbouring towns,surrounding  borders,encapsulates
753,Basildon has three stations that go to London Fenchurch Street.,wiki,Basildon Town,populated  county,is
753,Basildon has three stations that go to London Fenchurch Street.,wiki,Central town,three London Fenchurch Street,work
753,Basildon has three stations that go to London Fenchurch Street.,wiki,Basildon,also  A127,has
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,Basildon ˈbæzɪldən,largest  Essex,is
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,It,10 Central Sea,lies
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,smaller  towns,Wickford northeast South east,include
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,It,small London population villages,created
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,which,most  four,was
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,two neighbouring towns,surrounding  borders,encapsulates
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,Basildon Town,populated  county,is
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,Central town,three London Fenchurch Street,work
754,Basildon has residents that work in Central London because of the ease of access to the city.,wiki,Basildon,also  A127,has
755,Basildon has a station.,wiki,Basildon ˈbæzɪldən,largest  Essex,is
755,Basildon has a station.,wiki,It,10 Central Sea,lies
755,Basildon has a station.,wiki,smaller  towns,Wickford northeast South east,include
755,Basildon has a station.,wiki,It,small London population villages,created
755,Basildon has a station.,wiki,which,most  four,was
755,Basildon has a station.,wiki,two neighbouring towns,surrounding  borders,encapsulates
755,Basildon has a station.,wiki,Basildon Town,populated  county,is
755,Basildon has a station.,wiki,Central town,three London Fenchurch Street,work
755,Basildon has a station.,wiki,Basildon,also  A127,has
756,Basildon is English.,wiki,Basildon ˈbæzɪldən,largest  Essex,is
756,Basildon is English.,wiki,It,10 Central Sea,lies
756,Basildon is English.,wiki,smaller  towns,Wickford northeast South east,include
756,Basildon is English.,wiki,It,small London population villages,created
756,Basildon is English.,wiki,which,most  four,was
756,Basildon is English.,wiki,two neighbouring towns,surrounding  borders,encapsulates
756,Basildon is English.,wiki,Basildon Town,populated  county,is
756,Basildon is English.,wiki,Central town,three London Fenchurch Street,work
756,Basildon is English.,wiki,Basildon,also  A127,has
757,Goosebumps (film) is penned by Darren Lemke.,wiki,Goosebumps,same R.L. Stine,is
757,Goosebumps (film) is penned by Darren Lemke.,wiki,It,Scott Alexander,directed
757,Goosebumps (film) is penned by Darren Lemke.,wiki,film,triple Jack role,stars
757,Goosebumps (film) is penned by Darren Lemke.,wiki,It,also Original Film,financed
757,Goosebumps (film) is penned by Darren Lemke.,wiki,film,16 Columbia Pictures,premiered
757,Goosebumps (film) is penned by Darren Lemke.,wiki,Goosebumps,84 million 84 budget,grossed
757,Goosebumps (film) is penned by Darren Lemke.,wiki,It,Special Venue Project,received
758,Goosebumps (film) was directed by Rob Letterman.,wiki,Goosebumps,same R.L. Stine,is
758,Goosebumps (film) was directed by Rob Letterman.,wiki,It,Scott Alexander,directed
758,Goosebumps (film) was directed by Rob Letterman.,wiki,film,triple Jack role,stars
758,Goosebumps (film) was directed by Rob Letterman.,wiki,It,also Original Film,financed
758,Goosebumps (film) was directed by Rob Letterman.,wiki,film,16 Columbia Pictures,premiered
758,Goosebumps (film) was directed by Rob Letterman.,wiki,Goosebumps,84 million 84 budget,grossed
758,Goosebumps (film) was directed by Rob Letterman.,wiki,It,Special Venue Project,received
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,Goosebumps,same R.L. Stine,is
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,It,Scott Alexander,directed
759,Goosebumps (film) was written by Darren Lemke in 2000.,wiki,film,triple Jack role,stars
