Claim ID,Claim,Source,Node1,Node2,Label
1479,Weekly Idol is hosted by a performer.,response,variation,long time viewers,adds
1479,Weekly Idol is hosted by a performer.,response,it,hosting  history,is
1479,Weekly Idol is hosted by a performer.,response,success,engaging  hosts,evolved
1480,One host of Weekly Idol is a comedian.,response,One background host,Weekly Idol,Generate
1480,One host of Weekly Idol is a comedian.,response,Korean variety that,Wednesday  2010,is
1480,One host of Weekly Idol is a comedian.,response,who,up pop artists,features
1480,One host of Weekly Idol is a comedian.,response,show,new celebrity exposure,gained
1480,One host of Weekly Idol is a comedian.,response,One,Weekly Idol,is
1480,One host of Weekly Idol is a comedian.,response,Yoo,popular South Korea,began
1480,One host of Weekly Idol is a comedian.,response,Weekly Yoo,stand comedy specials,appeared
1480,One host of Weekly Idol is a comedian.,response,comedic Weekly timing,fun  atmosphere,been
1480,One host of Weekly Idol is a comedian.,response,However  critics,enough comedy show,accused
1480,One host of Weekly Idol is a comedian.,response,Weekly show,pop K shows,remains
1480,One host of Weekly Idol is a comedian.,response,entire  show,comedian,is
1480,One host of Weekly Idol is a comedian.,response,show,diverse  Yoo,features
1480,One host of Weekly Idol is a comedian.,response,different pop show,comedy sketches,interview
1480,One host of Weekly Idol is a comedian.,response,he,only  popularity,is
1480,One host of Weekly Idol is a comedian.,response,winning  show,pop K shows,proven
1480,One host of Weekly Idol is a comedian.,response,show,comedian,is
1480,One host of Weekly Idol is a comedian.,response,other  involvement,one  success,features
1481,Weekly Idol has a host who is a rapper.,response,who,host,Generate
1481,Weekly Idol has a host who is a rapper.,response,who,host,'s
1481,Weekly Idol has a host who is a rapper.,response,Korean music that,2010,is
1481,Weekly Idol has a host who is a rapper.,response,up pop them,live  performances,features
1481,Weekly Idol has a host who is a rapper.,response,Jeon Hyun who,also stage Real,is
1481,Weekly Idol has a host who is a rapper.,response,He,Korean entertainment industry,hosting
1481,Weekly Idol has a host who is a rapper.,response,Jeon Hyun moo,several  hosting,began
1481,Weekly Idol has a host who is a rapper.,response,He,hosting Weekly skills,hosted
1481,Weekly Idol has a host who is a rapper.,response,Jeon Hyun moo,other solo artist,made
1481,Weekly Idol has a host who is a rapper.,response,him,pop fans,known
1481,Weekly Idol has a host who is a rapper.,response,hosting Jeon Hyun style,rap,'s
1481,Weekly Idol has a host who is a rapper.,response,musical  show,diverse  viewers,incorporates
1481,Weekly Idol has a host who is a rapper.,response,hosting Jeon Hyun background,pop fans,been
1482,Weekly Idol has a host born in the year 1978.,response,Weekly Idol,year,Generate
1482,Weekly Idol has a host born in the year 1978.,response,Korean variety that,MBC 2010,is
1482,Weekly Idol has a host born in the year 1978.,response,show,various solo challenges,features
1482,Weekly Idol has a host born in the year 1978.,response,key  who,crucial  program,is
1482,Weekly Idol has a host born in the year 1978.,response,current  host,also Yoo Se yoon,is
1482,Weekly Idol has a host born in the year 1978.,response,Yang,1978  Seoul,born
1482,Weekly Idol has a host born in the year 1978.,response,He,well South Korea,began
1482,Weekly Idol has a host born in the year 1978.,response,Prior Weekly Yang,such Invincible Youth,gained
1482,Weekly Idol has a host born in the year 1978.,response,quick  him,fan viewers,made
1482,Weekly Idol has a host born in the year 1978.,response,1978  host,Weekly year,supports
1482,Weekly Idol has a host born in the year 1978.,response,Wikipedia which,detailed TV host,is
1482,Weekly Idol has a host born in the year 1978.,response,Yang,only Weekly Idol,is
1482,Weekly Idol has a host born in the year 1978.,response,other  who,Jang Sung kyu,include
1482,Weekly Idol has a host born in the year 1978.,response,other Yang Se who,show,applies
1482,Weekly Idol has a host born in the year 1978.,response,host,Weekly 1978,supports
1482,Weekly Idol has a host born in the year 1978.,response,also  statement,them,is
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,Dakota Fanning,2009  film,Generate
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,2009  film)Coraline,same Neil Gaiman,'s
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,film,Dakota Fanning,directed
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,young title who,new  home,role
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,other  who,real  parents,encounters
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,it,way,realizes
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,Principal  photography,2008  August,began
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,voice,novella,released
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,Coraline,Animated BAFTA Film,received
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,several  critics,character,praised
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,American  who,film 7,is
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,She,wide Secret Bees,appeared
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,Fanning,such television Middle,appeared
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,2009 film she,story,is
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,Neil screenplay,Henry book,based
1483,Dakota Fanning was involved with a 2009 film called Coraline.,response,Fanning,creation,are
1484,Dakota Fanning was involved with a film called Coraline.,response,Dakota Fanning,film,Generate
1484,Dakota Fanning was involved with a film called Coraline.,response,Dakota Fanning,film,is
1484,Dakota Fanning was involved with a film called Coraline.,response,she,Coraline,is
1484,Dakota Fanning was involved with a film called Coraline.,response,Coraline,same Neil Gaiman,is
1484,Dakota Fanning was involved with a film called Coraline.,response,film,Dakota Johnson,released
1484,Dakota Fanning was involved with a film called Coraline.,response,American  who,Fifty Grey,is
1484,Dakota Fanning was involved with a film called Coraline.,response,we,following  sources:1,point
1484,Dakota Fanning was involved with a film called Coraline.,response,Internet Movie which,film Coraline.2,Database
1484,Dakota Fanning was involved with a film called Coraline.,response,official film which,also voice Coraline.3,website
1484,Dakota Fanning was involved with a film called Coraline.,response,Dakota Johnson,voice Coraline,articles
1484,Dakota Fanning was involved with a film called Coraline.,response,Dakota Fanning,film,is
1484,Dakota Fanning was involved with a film called Coraline.,response,who,film,was
1485,Dakota Fanning is American.,response,Dakota Fanning,background statement.<</SYS>>Statement,Generate
1485,Dakota Fanning is American.,response,Sorry  I,Dakota Fanning,fulfill
1485,Dakota Fanning is American.,response,I,training data,is
1485,Dakota Fanning is American.,response,other  that,more  background,be
1486,Dakota Fanning was involved with creative work.,response,Dakota Fanning,creative  work,Generate
1486,Dakota Fanning was involved with creative work.,response,Dakota Fanning,creative  Wikipedia,generate
1486,Dakota Fanning was involved with creative work.,response,she,Dakota Fanning,is
1486,Dakota Fanning was involved with creative work.,response,Therefore  I,statement,provide
1486,Dakota Fanning was involved with creative work.,response,other  I,accurate  information,do
1487,Dakota Fanning models.,response,],background statement.<</SYS>>Statement,Generate
1487,Dakota Fanning models.,response,Dakota Fanning it,factual  reality,apologize
1487,Dakota Fanning models.,response,various television she,various  films,is
1487,Dakota Fanning models.,response,It,credible  misinformation,is
1488,Dakota Fanning was in film.,response,Dakota Fanning,film,Generate
1488,Dakota Fanning was in film.,response,I,Dakota Fanning,apologize
1488,Dakota Fanning was in film.,response,Dakota Fanning,film,am
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,French Indochina,officially Indochinese 1947,known
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,French Indochina,officially Indochinese 1947:1,known
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,Viet Minh,nationalist Democratic Vietnam,proclaimed
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,However  French,First Indochina War,attempted
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,Indochinese Federation,colonial  Cambodia,established
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,name change,French looser empire.3,reflected
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,Indochinese Federation,three member states,governed
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,Geneva Accords,First Indochina War,dissolved
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,French Indochina,historical Indochinese records,supported
1489,French Indochina was officially known as the Indochinese Federation after 1947.,response,three member federation,First Indochina War,reflected
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,French Indochina,officially Indochinese Union,known
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,French Indochina,officially Indochinese Union,known
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,colonial  that,Vietnam,was
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,française).The French term,historical French Indochina,established
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,they,official  colony,used
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,Here background information,French Wikipedia,are
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,article,comprehensive French history,provides
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,article,official French Indochina,mentions
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,Encyclopedia article,detailed  history,provides
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,article,official French terms,mentions
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,French  Colonialism,Indochina,onHistory.com
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,article,French French Indochina,provides
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,article,official French terms,mentions
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,then Indochinese Federation,officially Indochinese Union,is
1490,French Indochina was officially known as the Indochinese Union then the Indochinese Federation.,response,official  name,colony,known
1491,"Frequently, French Indochina is abbreviated.",response,Frequently French Indochina,background statement.<</SYS>>Statement,abbreviated
1491,"Frequently, French Indochina is abbreviated.",response,Frequently French Indochina,background statement,apologize
1491,"Frequently, French Indochina is abbreviated.",response,French Indochina,former Southeast Asia,was
1491,"Frequently, French Indochina is abbreviated.",response,Indochina which,modern day Vietnam,was
1491,"Frequently, French Indochina is abbreviated.",response,three  regions,French  rule,formed
1491,"Frequently, French Indochina is abbreviated.",response,It,such  rubber,was
1491,"Frequently, French Indochina is abbreviated.",response,when  it,independence,administered
1491,"Frequently, French Indochina is abbreviated.",response,Therefore  documents,French Indochina,be
1492,There was a grouping of French colonial territories called French Indochina.,response,],colonial background territories,was
1492,There was a grouping of French colonial territories called French Indochina.,response,French Indochina,colonial Southeast Asia,was
1492,There was a grouping of French colonial territories called French Indochina.,response,various  which,then  Cochinchina,began
1492,There was a grouping of French colonial territories called French Indochina.,response,when  they,Da interior,established
1492,There was a grouping of French colonial territories called French Indochina.,response,several  French,surrounding  Laos,extended
1492,There was a grouping of French colonial territories called French Indochina.,response,three  territories,French Indochinese Union,united
1492,There was a grouping of French colonial territories called French Indochina.,response,Governor who,Hanoi,governed
1492,There was a grouping of French colonial territories called French Indochina.,response,French Indochina era,significant  railways,saw
1492,There was a grouping of French colonial territories called French Indochina.,response,local  which,resistance,imposed
1492,There was a grouping of French colonial territories called French Indochina.,response,Japanese  occupation,French colonial region,led
1492,There was a grouping of French colonial territories called French Indochina.,response,Viet Minh,nationalist Ho Chi independence,attempted
1492,There was a grouping of French colonial territories called French Indochina.,response,Geneva which,France,led
1492,There was a grouping of French colonial territories called French Indochina.,response,historical  that,major Southeast Asia,was
1492,There was a grouping of French colonial territories called French Indochina.,response,legacy,still  place,continues
1492,There was a grouping of French colonial territories called French Indochina.,response,background document,statement,hope
1492,There was a grouping of French colonial territories called French Indochina.,response,you,further  questions,Let
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,French Indochina,officially Indochinese Union,Generate
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,French Indochina,officially Indochinese Union,known
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,colonial  that,1954,was
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,It,colonial  territories,Tonkin
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,when World War Japanese,Indochina,established
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,Viet Minh,nationalist Ho Chi independence,attempted
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,Geneva which,France,ended
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,Therefore French Indochina,officially Indochinese 1887,is
1493,"After 1887, French Indochina was officially known as the Indochinese Union.",response,colonial French it,official  name,was
1494,French Indochina was in Southeast Asia.,response,French Indochina,Southeast Asia,was
1494,French Indochina was in Southeast Asia.,response,colonial Indochine that,1954,was
1494,French Indochina was in Southeast Asia.,response,It,three  Cambodia,was
1494,French Indochina was in Southeast Asia.,response,three  territories,French Indochina Union,formed
1494,French Indochina was in Southeast Asia.,response,Location French Indochina,specifically Indochina Peninsula,located
1494,French Indochina was in Southeast Asia.,response,peninsula,Mekong west,bordered
1494,French Indochina was in Southeast Asia.,response,region,diverse  mountains,characterized
1494,French Indochina was in Southeast Asia.,response,French Indochina,geographical Southeast territory,supported
1494,French Indochina was in Southeast Asia.,response,where French Indochina,Southeast Asia,is
1494,French Indochina was in Southeast Asia.,response,peninsula,present day Cambodia,includes
1494,French Indochina was in Southeast Asia.,response,Therefore French Indochina,indeed Southeast Asia,located
1495,French Indochina was a grouping of French colonial territories.,response,French Indochina,colonial  territories,was
1495,French Indochina was a grouping of French colonial territories.,response,French Indochina,colonial  territories,is
1495,French Indochina was a grouping of French colonial territories.,response,French Indochina,colonial Southeast Asia,was
1495,French Indochina was a grouping of French colonial territories.,response,It,French Nguyen colonization,formed
1495,French Indochina was a grouping of French colonial territories.,response,late  it,colonial  Indochina,asserted
1495,French Indochina was a grouping of French colonial territories.,response,French  colonization,French French Christianity,prompted
1495,French Indochina was a grouping of French colonial territories.,response,Governor who,Hanoi,governed
1495,French Indochina was a grouping of French colonial territories.,response,colony,three  departments,divided
1495,French Indochina was a grouping of French colonial territories.,response,further  which,French  residents,divided
1495,French Indochina was a grouping of French colonial territories.,response,which,French  culture,implemented
1495,French Indochina was a grouping of French colonial territories.,response,which,1945,occupied
1495,French Indochina was a grouping of French colonial territories.,response,Japanese  occupation,mass killings,marked
1495,French Indochina was a grouping of French colonial territories.,response,nationalist First Indochina War,Viet Minh,took
1495,French Indochina was a grouping of French colonial territories.,response,Dien Bien which,French Geneva Indochina,defeated
1495,French Indochina was a grouping of French colonial territories.,response,independent  Vietnam,communist  North,became
1495,French Indochina was a grouping of French colonial territories.,response,This,new Southeast Asia,marked
1495,French Indochina was a grouping of French colonial territories.,response,Overall  history,complex French colonialism,is
1495,French Indochina was a grouping of French colonial territories.,response,political French that,once  colony,seen
1495,French Indochina was a grouping of French colonial territories.,response,French Indochina,colonial  territories,note
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,French Indochina,officially Indochinese 1887,known
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,French Indochina,officially Indochinese 1887,'m
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,Southeast that,modern day Vietnam,is
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,19th  countries,collectively French Indochina,colonized
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,Indochinese Union,Wikipedia Indochina,term
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,French  colonies,Indochina,refers
1496,French Indochina was officially known as the Indochinese Union after 1887.,response,officially Indochinese statement,officially Indochinese 1887,generate
1497,Croatia is a place you can travel to.,response,you,background statement.<</SYS>>Statement,Generate
1497,Croatia is a place you can travel to.,response,Croatia,Adriatic Sea,is
1497,Croatia is a place you can travel to.,response,It,square 4.2 kilometers,has
1497,Croatia is a place you can travel to.,response,which,closely  Serbian,is
1497,Croatia is a place you can travel to.,response,largest  which,"790,000  people",is
1497,Croatia is a place you can travel to.,response,Croatia,back Stone Age,has
1497,Croatia is a place you can travel to.,response,early  it,independent  1991,was
1497,Croatia is a place you can travel to.,response,Yugoslav  Croatia,neighboring  Serbia,experienced
1497,Croatia is a place you can travel to.,response,However  country,beautiful tourist coastline,made
1497,Croatia is a place you can travel to.,response,Tourism,2 million 2 country,is
1497,Croatia is a place you can travel to.,response,Adriatic  coastline,such resort Dubrovnik,features
1497,Croatia is a place you can travel to.,response,country,historic World Heritage Dubrovnik,is
1497,Croatia is a place you can travel to.,response,tourism Croatia,also  wine,known
1497,Croatia is a place you can travel to.,response,country,Istria  regions,is
1497,Croatia is a place you can travel to.,response,country,particularly Adriatic Sea,is
1497,Croatia is a place you can travel to.,response,natural  it,popular  travelers,is
1497,Croatia is a place you can travel to.,response,it,best  traveler,is
1497,Croatia is a place you can travel to.,response,country,certain  regions,experienced
1497,Croatia is a place you can travel to.,response,such  which,heavily  war,recovering
1497,Croatia is a place you can travel to.,response,particularly  who,local  customs,be
1497,Croatia is a place you can travel to.,response,parts,larger  Zagreb,known
1497,Croatia is a place you can travel to.,response,Additionally  travelers,such neighboring countries,be
1497,Croatia is a place you can travel to.,response,It,foreign travel country,is
1497,Croatia is a place you can travel to.,response,great  it,safe  trip,is
1498,A tourist destination is Croatia.,response,tourist destination,background statement.<</SYS>>Statement,is
1498,A tourist destination is Croatia.,response,popular tourist Croatia,recent tourist years,gaining
1498,A tourist destination is Croatia.,response,natural  it,all  world,boasts
1498,A tourist destination is Croatia.,response,World Tourism Croatia,20 million 20 visitors,was
1498,A tourist destination is Croatia.,response,when  country,10 million 10 tourists,represents
1498,A tourist destination is Croatia.,response,majority,main  tourists,is
1498,A tourist destination is Croatia.,response,country,old World Heritage Trogir,is
1498,A tourist destination is Croatia.,response,park,national  Europe,known
1498,A tourist destination is Croatia.,response,natural  Croatia,numerous  year,has
1498,A tourist destination is Croatia.,response,country,cultural folk Bakar,is
1498,A tourist destination is Croatia.,response,capital city,cultural  scene,is
1498,A tourist destination is Croatia.,response,city,numerous  museums,is
1498,A tourist destination is Croatia.,response,natural  it,memorable travel experience,makes
1498,A tourist destination is Croatia.,response,it,statement,are
1498,A tourist destination is Croatia.,response,over that,Dubrovnik Lakes National Park,is
1498,A tourist destination is Croatia.,response,areas,peak season,become
1498,A tourist destination is Croatia.,response,potential  issue,Croatia,is
1498,A tourist destination is Croatia.,response,friendly luxury prices,European  destinations,be
1498,A tourist destination is Croatia.,response,it,rural  areas,make
1498,A tourist destination is Croatia.,response,recent  destinations,still mobility issues,remain
1498,A tourist destination is Croatia.,response,it,statement,be
1499,Croatia has a government.,response,background Croatia,government,Generate
1499,Croatia has a government.,response,Background Government,party  system,is
1499,Croatia has a government.,response,government,judicial  branches,divided
1499,Croatia has a government.,response,Prime Minister,government,is
1499,Croatia has a government.,response,Prime Minister,usually majority party,chosen
1499,Croatia has a government.,response,151  who,four year term,is
1499,Croatia has a government.,response,parliament,parliamentary  government,is
1499,Croatia has a government.,response,Judicial judiciary,two  government,is
1499,Croatia has a government.,response,Supreme Court,lower  appeal,is
1499,Croatia has a government.,response,civil law citizens,legal  courts,based
1499,Croatia has a government.,response,Background Information,1991,declared
1499,Croatia has a government.,response,current  government,Croatian Democratic Union,elected
1499,Croatia has a government.,response,government,such European defense,implemented
1499,Croatia has a government.,response,credible  Croatia,government,is
1499,Croatia has a government.,response,international  it,functioning  constitution,is
1499,Croatia has a government.,response,claims,evidence,be
1499,Croatia has a government.,response,else  I,you,Is
1500,Croatia is a popular tourist destination.,response,background Croatia,background statement.<</SYS>>Statement,is
1500,Croatia is a popular tourist destination.,response,Croatia,recent tourist years,gaining
1500,Croatia is a popular tourist destination.,response,natural  it,all  world,made
1500,Croatia is a popular tourist destination.,response,National Tourist country,previous 12 year,welcomed
1500,Croatia is a popular tourist destination.,response,significant  which,islands,represents
1500,Croatia is a popular tourist destination.,response,One,main  Croatia,is
1500,Croatia is a popular tourist destination.,response,"1,000  that",all  world,has
1500,Croatia is a popular tourist destination.,response,national  parks,popular Risnjak National hikers,are
1500,Croatia is a popular tourist destination.,response,natural  Croatia,ancient  Greeks,has
1500,Croatia is a popular tourist destination.,response,medieval  cities,preserved tourist architecture,are
1500,Croatia is a popular tourist destination.,response,cuisine,spicy vegetable tourists,is
1500,Croatia is a popular tourist destination.,response,Furthermore  Croatia,growing tourism visitors,investing
1500,Croatia is a popular tourist destination.,response,This,based tourist holidays,helped
1500,Croatia is a popular tourist destination.,response,However  popularity,also tourist challenges,led
1500,Croatia is a popular tourist destination.,response,Dubrovnik Lakes National which,long  lines,struggled
1500,Croatia is a popular tourist destination.,response,summer which,local  resources,is
1500,Croatia is a popular tourist destination.,response,Croatia,cultural tourism infrastructure,is
1500,Croatia is a popular tourist destination.,response,However  country,sustainably tourism industry,address
1501,Croatia is a visiting destination.,response,background Croatia,background statement.<</SYS>>Statement,Generate
1501,Croatia is a visiting destination.,response,visiting  Croatia,cultural  heritage,is
1501,Croatia is a visiting destination.,response,country,old Lakes National Trogir,has
1501,Croatia is a visiting destination.,response,Tourism,18 million 18 2019,growing
1501,Croatia is a visiting destination.,response,medieval  towns,all  world,attract
1501,Croatia is a visiting destination.,response,popular  destinations,medieval  Hvar,include
1501,Croatia is a visiting destination.,response,Croatia,such INmusic Zagreb,known
1501,Croatia is a visiting destination.,response,cooked vegetable paprenjaci,roasted  chestnuts,is
1501,Croatia is a visiting destination.,response,beauty  Croatia,outdoor  hiking,become
1501,Croatia is a visiting destination.,response,national Lakes National which,natural  Europe,is
1501,Croatia is a visiting destination.,response,Croatia,all festival world,supports
1501,Croatia is a visiting destination.,response,popular tourist it,visiting  everyone,is
1501,Croatia is a visiting destination.,response,accommodation  prices,especially peak tourist season,has
1501,Croatia is a visiting destination.,response,tourists,car,limited
1501,Croatia is a visiting destination.,response,which,overcrowding,experienced
1501,Croatia is a visiting destination.,response,city,visitors,struggled
1501,Croatia is a visiting destination.,response,political  which,visitors,impacted
1501,Croatia is a visiting destination.,response,country,eastern  Slavonia,struggled
1501,Croatia is a visiting destination.,response,tight  who,political  instability,is
1502,Mike Huckabee is a Southern Baptist.,response,Mike Huckabee,background statement.<</SYS>>Statement,is
1502,Mike Huckabee is a Southern Baptist.,response,it,political  affiliations,'m
1502,Mike Huckabee is a Southern Baptist.,response,assumptions,beliefs,is
1502,Mike Huckabee is a Southern Baptist.,response,However  I,Mike background,provide
1502,Mike Huckabee is a Southern Baptist.,response,former television who,44th  2007,is
1502,Mike Huckabee is a Southern Baptist.,response,He,conservative  politics,was
1502,Mike Huckabee is a Southern Baptist.,response,political  it,limited  information,is
1502,Mike Huckabee is a Southern Baptist.,response,It,limited  information,is
1503,The religion of Mike Huckabee is Southern Baptism.,response,background religion,Mike Huckabee,is
1503,The religion of Mike Huckabee is Southern Baptism.,response,Mike religion,statement,'s
1503,The religion of Mike Huckabee is Southern Baptism.,response,Mike Huckabee,presidential Southern Baptist family,born
1503,The religion of Mike Huckabee is Southern Baptism.,response,Baptist Huckabee,young Southern Baptist adulthood,was
1503,The religion of Mike Huckabee is Southern Baptism.,response,religious  background,political  views,had
1503,The religion of Mike Huckabee is Southern Baptism.,response,He,such  abortion,spoken
1503,The religion of Mike Huckabee is Southern Baptism.,response,ties,political Southern Baptist career,been
1503,The religion of Mike Huckabee is Southern Baptism.,response,He,active  life,served
1503,The religion of Mike Huckabee is Southern Baptism.,response,He,often  interviews,been
1503,The religion of Mike Huckabee is Southern Baptism.,response,religious  Huckabee,tolerant  politics,known
1503,The religion of Mike Huckabee is Southern Baptism.,response,He,different Religious faiths,spoken
1503,The religion of Mike Huckabee is Southern Baptism.,response,religious Mike background,political  policies,is
1503,The religion of Mike Huckabee is Southern Baptism.,response,inclusive Southern Baptist him,American  politics,made
1503,The religion of Mike Huckabee is Southern Baptism.,response,specific  you,more  depth,have
1504,Mike Huckabee was Governor of Arkansas.,response,Mike Huckabee,Arkansas,was
1504,Mike Huckabee was Governor of Arkansas.,response,support refute it,biased  information,generate
1504,Mike Huckabee was Governor of Arkansas.,response,political Mike history,official government websites,is
1504,Mike Huckabee was Governor of Arkansas.,response,It,political  background,is
1504,Mike Huckabee was Governor of Arkansas.,response,It,based  discourse,is
1505,Mike Huckabee is a Republican.,response,Mike Huckabee,background statement.<</SYS>>Statement,is
1505,Mike Huckabee is a Republican.,response,American television who,44th  2007,is
1505,Mike Huckabee is a Republican.,response,He,three Republican decades,is
1505,Mike Huckabee is a Republican.,response,Huckabee,conservative  family,born
1505,Mike Huckabee is a Republican.,response,He,later Baptist Theological theology,attended
1505,Mike Huckabee is a Republican.,response,He,several  politics,pastored
1505,Mike Huckabee is a Republican.,response,Huckabee,Governor Bill Clinton,elected
1505,Mike Huckabee is a Republican.,response,who,President,elected
1505,Mike Huckabee is a Republican.,response,Huckabee,such tax cuts,served
1505,Mike Huckabee is a Republican.,response,He,conservative National Rifle Association,is
1505,Mike Huckabee is a Republican.,response,He,vocal abortion rights,been
1505,Mike Huckabee is a Republican.,response,Huckabee,ultimately John McCain,ran
1505,Mike Huckabee is a Republican.,response,conservative Republican views,platform,are
1505,Mike Huckabee is a Republican.,response,such  it,Republican,is
1505,Mike Huckabee is a Republican.,response,you,other  questions,Let
1506,Tenacious D was formed in California.,response,Tenacious D,California,formed
1506,Tenacious D was formed in California.,response,American comedy rock that,Jack Black,is
1506,Tenacious D was formed in California.,response,acronym which,Dick,derived
1506,Tenacious D was formed in California.,response,official  Black,acting  world,met
1506,Tenacious D was formed in California.,response,They,live Los Angeles performances,began
1506,Tenacious D was formed in California.,response,Tenacious which,featured Dave Grohl,released
1506,Tenacious D was formed in California.,response,album,single Hard Rock Performance,was
1506,Tenacious D was formed in California.,response,Tenacious D,more studio Fenix,released
1506,Tenacious D was formed in California.,response,band,also Tenacious Destiny,appeared
1506,Tenacious D was formed in California.,response,Tenacious  D,live Los performances,had
1506,Tenacious D was formed in California.,response,Tenacious D,California,hope
1506,Tenacious D was formed in California.,response,other  you,statement,Let
1507,Tenacious D began in California.,response,Tenacious background D,California,began
1507,Tenacious D began in California.,response,Tenacious  D,American Los 1994,is
1507,Tenacious D began in California.,response,when lead singer,Hollywood party,formed
1507,Tenacious D began in California.,response,two  musicians,shared rock band,bonded
1507,Tenacious D began in California.,response,early  years,small Los Angeles area,marked
1507,Tenacious D began in California.,response,then Tenacious D,titled  2012,began
1507,Tenacious D began in California.,response,band,numerous  world,gained
1507,Tenacious D began in California.,response,ongoing  success,closely  state,tied
1507,Tenacious D began in California.,response,origins,further club claim,support
1507,Tenacious D began in California.,response,other  you,different background topic,Let
1508,Tenacious D started in the 1990's.,response,Tenacious background D,1990,started
1508,Tenacious D started in the 1990's.,response,Tenacious D,1990,is
1508,Tenacious D started in the 1990's.,response,Tenacious  D,American Jack Black,is
1508,Tenacious D started in the 1990's.,response,when  Black,Los Angeles,formed
1508,Tenacious D started in the 1990's.,response,quickly  they,rock band,discovered
1508,Tenacious D started in the 1990's.,response,local  they,eventually Epic Records,gained
1508,Tenacious D started in the 1990's.,response,available Tenacious D,early  2000s,start
1508,Tenacious D started in the 1990's.,response,Here  list,statement,is
1509,Tenacious D is an American duo.,response,Tenacious background D,background statement.<</SYS>>Statement,is
1509,Tenacious D is an American duo.,response,American comedy rock that,Los 1994,is
1509,Tenacious D is an American duo.,response,Kyle who,vocal  duties,consists
1509,Tenacious D is an American duo.,response,when  Black,Hollywood keg party,formed
1509,Tenacious D is an American duo.,response,They,shared power songs,discovered
1509,Tenacious D is an American duo.,response,Tenacious D,three Tenacious Fenix,released
1509,Tenacious D is an American duo.,response,live  which,often signature dio calls,appeared
1509,Tenacious D is an American duo.,response,duo,notable  Coachella,toured
1509,Tenacious D is an American duo.,response,music Tenacious D,various Saturday Night Live,made
1509,Tenacious D is an American duo.,response,duo,several Tenacious D,been
1509,Tenacious D is an American duo.,response,American  that,unique  comedy,is
1509,Tenacious D is an American duo.,response,memorable  them,alternative  rock,made
1509,Tenacious D is an American duo.,response,Tenacious D,fact,be
1510,"Tenacious D was formed in Los Angeles, California.",response,Tenacious D,Los Angeles,formed
