Claim,Claim ID,Source,Node1,Node2,Label
11,324,wiki_real,first Academy Awards,Hollywood Roosevelt Hotel,presented
11,324,wiki_real,ceremony,two downtown Los Angeles,alternated
11,324,wiki_real,Chinese Theatre,then Los 1948,hosted
11,324,wiki_real,Academy Award what,Melrose Hollywood,held
11,324,wiki_real,awards,Pantages Theatre,presented
11,324,wiki_real,then NBC Century ceremony,solely Los Angeles,took
11,324,wiki_real,Oscars,Santa 1961,moved
11,324,wiki_real,Academy,time County Music Center,decided
11,324,wiki_real,early  ceremony,Shrine,returned
11,324,wiki_real,Dolby Theatre,previously Kodak Theatre,became
11,324,wiki_real,first Best Directing award,two  categories,split
11,324,wiki_real,Original Score award,separate  categories,split
11,324,wiki_real,Art Direction,two Costume Design categories,split
11,324,wiki_real,Makeup Art award,Prior  2012,called
11,324,wiki_real,several  categories,later  ceremony,announced
11,324,wiki_real,24  categories,Academy members,announced
11,324,wiki_real,several Popular Film Academy,several Popular Film category,followed
11,324,wiki_real,Proposed  Board,new award categories,categories
11,324,wiki_real,Special Special Academy Awards,rather Academy whole,rejected
11,324,wiki_real,They,annual  basis,presented
11,324,wiki_real,specifically  what,specifically  films,spend
11,324,wiki_real,This,more Academy quality,generated
11,324,wiki_real,greatest promotion industry,ever  itself,expressed
11,324,wiki_real,that,Oscar season,is
11,324,wiki_real,other  that,movie,intended
11,324,wiki_real,Lincoln,history,include
11,324,wiki_real,romantic family most,three calendar year,is
11,324,wiki_real,Oscars,specific  movies,known
11,324,wiki_real,term,such Oscar movies,coined
11,324,wiki_real,acclaimed audience that,current life issues,led
11,324,wiki_real,Academy Awards,long  nominees,received
11,324,wiki_real,11.2 academy award %,winners,based
11,324,wiki_real,interracial  number,white yellowface characters,given
11,324,wiki_real,acting nominee list,bias,became
11,324,wiki_real,Academy,historic  year,initiated
11,324,wiki_real,personal Acting that,entire career work,criticized
11,324,wiki_real,2019 broadcast film,other Steven Netflix,discussed
11,324,wiki_real,Netflix,theatrical run Oscar,concerned
11,324,wiki_real,additional  that,trust media Academy,wrote
11,324,wiki_real,long  they,theatrical  runs,agreed
11,324,wiki_real,winners,critical Academy Oscars,boycotted
11,324,wiki_real,screenwriter Dudley Nichols,Best Informer,was
11,324,wiki_real,Nichols,Academy Awards Academy,boycotted
11,324,wiki_real,Nichols,1938  ceremony,accepted
11,324,wiki_real,Nichols,further Academy career,nominated
11,324,wiki_real,George C. Scott,second Academy Awards ceremony,became
11,324,wiki_real,meat I,it,described
11,324,wiki_real,Marlon who,Native Americans,was
11,324,wiki_real,45th Academy Awards Brando,15 page audience,asked
11,324,wiki_real,Six Disqualifications films,official award ceremony,had
11,324,wiki_real,film,special Charlie award,removed
11,324,wiki_real,Best Story letters,category,questioned
11,324,wiki_real,,same High title,Society
11,324,wiki_real,very  composer,earlier  film,revoked
11,324,wiki_real,other  it,three Best Picture,revoked
11,324,wiki_real,which,artistic  control,Place
11,324,wiki_real,first  film,ethical  reasons,was
11,324,wiki_real,it,prior eligibility period,won
11,324,wiki_real,film,theatrical  release,revoked
11,324,wiki_real,advocates,acting Academy Awards,criticized
11,324,wiki_real,other  categories,unsegregated  categories,are
11,324,wiki_real,gender Daytime Emmy Awards,actor Drama Series categories,went
11,324,wiki_real,nearby Governors Ball,Ariel Award Goya Presenter,marked
11,324,wiki_real,performer gifts performer It,gift Oscars,become
11,324,wiki_real,recent  gifts,also award nominees,extended
11,324,wiki_real,value,of gift dollars,reach
11,324,wiki_real,value,"US$  80,000",reported
11,324,wiki_real,where Internal Revenue Service,gifts,risen
11,324,wiki_real,Oscar gift bags,facial surgeon Konstantin Vasyukevich,included
11,324,wiki_real,risque adult products retailer,Secret Room Gifting Suite,had
11,324,wiki_real,Celebrities,gifting Judith Hoag,included
11,324,wiki_real,onwards advertisement results,advertisement 2006,are
11,324,wiki_real,previous  years,,are
11,324,wiki_real,Italian  it,regardless  field,used
11,324,wiki_real,,,Court
11,324,wiki_real,Italian  Reuters,superlative Academy Award winners,be
11,324,wiki_real,,Further  Brokaw,reading
11,324,wiki_real,Wanna,,see
11,324,wiki_real,We,annual  Oscars,got
11,324,wiki_real,,,Angeles
11,324,wiki_real,,,Wright
11,324,wiki_real,,Biggest  Night,Lunacy
11,324,wiki_real,External Thomas links,Cinema Hollywood history,shows
12,330,wiki_real,Actresses,Maria Benet i Jornet,is
12,330,wiki_real,film,male  females,has
12,330,wiki_real,film,1996,produced
12,330,wiki_real,established Mercè who,young actress Empar actress,interviews
12,330,wiki_real,Screenings Actrius,American director,Espert
12,330,wiki_real,film,same  1998,screened
12,330,wiki_real,It,1997 International Film Festival,shown
12,330,wiki_real,own  film,totally stage revelation,wrote
12,330,wiki_real,intergenerational  they,critical  Rashomon,justify
12,330,wiki_real,bitchy  tantrums,composed  veneers,wrote
12,330,wiki_real,cinematic  adaptation,theatrical  story,wrote
12,330,wiki_real,Awards,Spanish drama films,won
13,332,wiki_real,Animalia,illustrated Graeme Base,is
13,332,wiki_real,It,25th anniversary 2012,published
13,332,wiki_real,four million four copies,,sold
13,332,wiki_real,numbered anniversary edition,embossed gold jacket,published
13,332,wiki_real,Synopsis Animalia,six twenty alphabet,is
13,332,wiki_real,B,.,features
13,332,wiki_real,,short  words,along
13,332,wiki_real,maybe  author,other  letter,contain
13,332,wiki_real,additional  author,picture,hidden
13,332,wiki_real,about  section,also home country,wearing
13,332,wiki_real,list,,Note
13,332,wiki_real,,,A
13,332,wiki_real,,,Astronaut
13,332,wiki_real,,,Album
13,332,wiki_real,,,Admiral
13,332,wiki_real,,,Archdiocese
13,332,wiki_real,,,Actor
13,332,wiki_real,,,Actress
13,332,wiki_real,,,Aborigine
13,332,wiki_real,,,Athlete
13,332,wiki_real,,,Acrobat
13,332,wiki_real,,,Apple
13,332,wiki_real,,,Acorn
13,332,wiki_real,,,Apricot
13,332,wiki_real,,,Avocado
13,332,wiki_real,,,Adder
13,332,wiki_real,,,Albatross
13,332,wiki_real,true  it,P section,belongs
13,332,wiki_real,,,Anteater
13,332,wiki_real,,,Aardvark
13,332,wiki_real,,,Anvil
13,332,wiki_real,,,hound
13,332,wiki_real,,,Affenpinscher
13,332,wiki_real,,,terrier
13,332,wiki_real,,,Aqueduct
13,332,wiki_real,,,Ant
13,332,wiki_real,,,Abacus
13,332,wiki_real,,,Asparagus
13,332,wiki_real,,,Artichoke
13,332,wiki_real,,,Accordion
13,332,wiki_real,,,Anchor
13,332,wiki_real,,,Anemone
13,332,wiki_real,,,Axe
13,332,wiki_real,,,Angel
13,332,wiki_real,,,Algebra
13,332,wiki_real,,,Atlas
13,332,wiki_real,,,Apron
13,332,wiki_real,,,Alien
13,332,wiki_real,,,Ambulance
13,332,wiki_real,,,B
13,332,wiki_real,,,Bumblebee
13,332,wiki_real,,,Bobolink
13,332,wiki_real,,,Bear
13,332,wiki_real,,,Bonnet
13,332,wiki_real,,,wire
13,332,wiki_real,,,Brambles
13,332,wiki_real,,,Bulrushes
13,332,wiki_real,,,Baboon
13,332,wiki_real,,,Bassoon
13,332,wiki_real,,,Brontosaurus
13,332,wiki_real,,,Budgerigar
13,332,wiki_real,,,Bomb
13,332,wiki_real,,,Brain
13,332,wiki_real,,,Brick
13,332,wiki_real,,,Basket
13,332,wiki_real,,,Basketball
13,332,wiki_real,,,hoop
13,332,wiki_real,,,Baseball
13,332,wiki_real,,,bat
13,332,wiki_real,,,Backgammon
13,332,wiki_real,,,pen
13,332,wiki_real,,,Bagpipes
13,332,wiki_real,,,Bicycle
13,332,wiki_real,,,Barrel
13,332,wiki_real,,,Bell
13,332,wiki_real,,,Boot
13,332,wiki_real,,,Button
13,332,wiki_real,,,Blueberries
13,332,wiki_real,,,Belt
13,332,wiki_real,,,Bugle
13,332,wiki_real,,,Bull
13,332,wiki_real,,,Bucket
13,332,wiki_real,,,Bellows
13,332,wiki_real,,,Boomerang
13,332,wiki_real,,,Bathtub
13,332,wiki_real,,,Bone
13,332,wiki_real,,,Brush
13,332,wiki_real,,,Bottle
13,332,wiki_real,,,Banana
13,332,wiki_real,,,Brush
13,332,wiki_real,,,Binoculars
13,332,wiki_real,,,Barracuda
13,332,wiki_real,,,Buddha
13,332,wiki_real,,,Battery
13,332,wiki_real,,,Broom
13,332,wiki_real,,,Bat
13,332,wiki_real,,,Boy
13,332,wiki_real,,C,Bungalow
13,332,wiki_real,,,Crab
13,332,wiki_real,,,Chair
13,332,wiki_real,,,Crane
13,332,wiki_real,,,Caterpillar
13,332,wiki_real,,,Canoe
13,332,wiki_real,,,Computer
13,332,wiki_real,,,Collar
13,332,wiki_real,,,Camera
13,332,wiki_real,,,Concertina
13,332,wiki_real,,,Cap
13,332,wiki_real,,,Cheetah
13,332,wiki_real,,,Chain
13,332,wiki_real,,,Cassette
13,332,wiki_real,,,Crocodile
13,332,wiki_real,,,Cone
13,332,wiki_real,,,Cube
13,332,wiki_real,,,Cylinder
13,332,wiki_real,,,Cymbal
13,332,wiki_real,,,Cucumber
13,332,wiki_real,,,Celery
13,332,wiki_real,,,Cabbage
13,332,wiki_real,,,Cheese
13,332,wiki_real,,,Corn
13,332,wiki_real,,,Carrot
13,332,wiki_real,,,Cards
13,332,wiki_real,,,Calculator
13,332,wiki_real,,,Candle
13,332,wiki_real,,,Cherry
13,332,wiki_real,,,Cake
13,332,wiki_real,,,Coconut
13,332,wiki_real,,,Cup
13,332,wiki_real,,,Cocoa
13,332,wiki_real,,,115
13,332,wiki_real,,,Calendar
13,332,wiki_real,,,Chef
13,332,wiki_real,,,Castle
13,332,wiki_real,,,Church
13,332,wiki_real,,,Cemetery
13,332,wiki_real,,Christ,Cross
13,332,wiki_real,,,Caravan
13,332,wiki_real,,,Circus
13,332,wiki_real,,,Clown
13,332,wiki_real,,,Cricket
13,332,wiki_real,,,Convict
13,332,wiki_real,,,Cannon
13,332,wiki_real,,,Cow
13,332,wiki_real,,,Chimpanzee
13,332,wiki_real,,,Cobra
13,332,wiki_real,,,Cage
13,332,wiki_real,,,Canary
13,332,wiki_real,,133,Check
13,332,wiki_real,,,puzzle
13,332,wiki_real,,,Crutch
13,332,wiki_real,,,Cord
13,332,wiki_real,,,Crown
13,332,wiki_real,,138,Crate
13,332,wiki_real,,,Cork
13,332,wiki_real,,,Cog
13,332,wiki_real,,,Comb
13,332,wiki_real,,,Clarinet
13,332,wiki_real,,,Clam
13,332,wiki_real,,,Chieftain
13,332,wiki_real,,,Cactus
13,332,wiki_real,,,Cliff
13,332,wiki_real,,,Chateau
13,332,wiki_real,,,Concorde
13,332,wiki_real,,,Chandelier
13,332,wiki_real,,,Cottage
13,332,wiki_real,,,Cigar
13,332,wiki_real,,,cane
13,332,wiki_real,,,Cauldron
13,332,wiki_real,,,D
13,332,wiki_real,,,Dustpan
13,332,wiki_real,,,156
13,332,wiki_real,,,Dynamite
13,332,wiki_real,,,Drill
13,332,wiki_real,,,Drawers
13,332,wiki_real,,,Draughts
13,332,wiki_real,,,Doughnut
13,332,wiki_real,,,Diamond
13,332,wiki_real,,,Dice
13,332,wiki_real,,,doll
13,332,wiki_real,,,Dentures
13,332,wiki_real,,,Date
13,332,wiki_real,,,Date
13,332,wiki_real,,,Doily
13,332,wiki_real,,,Dish
13,332,wiki_real,,,Dollar
13,332,wiki_real,,,Dolphin
13,332,wiki_real,,,Decagon
13,332,wiki_real,,,Devil
13,332,wiki_real,,,Dormouse
13,332,wiki_real,,,Diagonal
13,332,wiki_real,,,Decade
13,332,wiki_real,,,Doctrine
13,332,wiki_real,,,Dumbbell
13,332,wiki_real,,,Dragonfly
13,332,wiki_real,,,Dwarf
13,332,wiki_real,,,Dachshund
13,332,wiki_real,,,pinscher
13,332,wiki_real,,,Dalmatian
13,332,wiki_real,,,Dodo
13,332,wiki_real,,,Diplodocus
13,332,wiki_real,,,Dimetrodon
13,332,wiki_real,,,Dove
13,332,wiki_real,,,188
13,332,wiki_real,,,Donkey
13,332,wiki_real,,,Dam
13,332,wiki_real,,,Drain
13,332,wiki_real,,,Dinghy
13,332,wiki_real,,193,Drowning
13,332,wiki_real,,,Drawbridge
13,332,wiki_real,,,Deer
13,332,wiki_real,,,Destroyer
13,332,wiki_real,,,197
13,332,wiki_real,,,198
13,332,wiki_real,,,Daffodil
13,332,wiki_real,,,Daisy
13,332,wiki_real,,,201
13,332,wiki_real,,,Dominos
13,332,wiki_real,,,Dagger
13,332,wiki_real,,,Dart
13,332,wiki_real,,,Duck
13,332,wiki_real,,,Dingo
13,332,wiki_real,,,207
13,332,wiki_real,,,Deputy
13,332,wiki_real,,,E
13,332,wiki_real,,,Eclipse
13,332,wiki_real,,,Éclair
13,332,wiki_real,,,Elderberries
13,332,wiki_real,,,Envelope
13,332,wiki_real,,,Emu
13,332,wiki_real,,,Eleven
13,332,wiki_real,,,Edison
13,332,wiki_real,,,Einstein
13,332,wiki_real,,,Embryo
13,332,wiki_real,,,Earwig
13,332,wiki_real,,,Echidna
13,332,wiki_real,,,220
13,332,wiki_real,,,Eskimo
13,332,wiki_real,,,Eagle
13,332,wiki_real,,223,Edelweiss
13,332,wiki_real,,,Earring
13,332,wiki_real,,,Emerald
13,332,wiki_real,,,point
13,332,wiki_real,,,F
13,332,wiki_real,,,Flounder
13,332,wiki_real,,,Film
13,332,wiki_real,,,Fly
13,332,wiki_real,,,Foxglove
13,332,wiki_real,,,Fern
13,332,wiki_real,,,Fairy
13,332,wiki_real,,,Fire
13,332,wiki_real,,,Firewood
13,332,wiki_real,,,Frankenstein
13,332,wiki_real,,,Fork
13,332,wiki_real,,,Forest
13,332,wiki_real,,,Falcon
13,332,wiki_real,,,Fungus
13,332,wiki_real,,,Flier
13,332,wiki_real,,,Flute
13,332,wiki_real,,,Fan
13,332,wiki_real,,,G
13,332,wiki_real,,,Graph
13,332,wiki_real,,,Glockenspiel
13,332,wiki_real,,,Gerbil
13,332,wiki_real,,,Geranium
13,332,wiki_real,,,Gladiolus
13,332,wiki_real,,,Gladiator
13,332,wiki_real,,,Gremlin
13,332,wiki_real,,,club
13,332,wiki_real,,,ball
13,332,wiki_real,,,Gibbon
13,332,wiki_real,,,Guitar
13,332,wiki_real,,,Galoshes
13,332,wiki_real,,,Grail
13,332,wiki_real,,,Greyhound
13,332,wiki_real,,,Gong
13,332,wiki_real,,,Gazelle
13,332,wiki_real,,,Griffin
13,332,wiki_real,,,Gargoyle
13,332,wiki_real,,,Graffiti
13,332,wiki_real,,,Grasshopper
13,332,wiki_real,,,264
13,332,wiki_real,,,Galleon
13,332,wiki_real,,,Gorgon
13,332,wiki_real,,,Gnome
13,332,wiki_real,,,Gramophone
13,332,wiki_real,,,Goat
13,332,wiki_real,,,Goggles
13,332,wiki_real,,271,Goose
13,332,wiki_real,,,Giraffe
13,332,wiki_real,,,Gazebo
13,332,wiki_real,,,Guard
13,332,wiki_real,,,Gift
13,332,wiki_real,,,Garage
13,332,wiki_real,,,Garbage
13,332,wiki_real,Garbage,,can
13,332,wiki_real,,279,Gallows
13,332,wiki_real,,,Guillotine
13,332,wiki_real,,,Ghost
13,332,wiki_real,,,Giant
13,332,wiki_real,,,Goal
13,332,wiki_real,,,Glider
13,332,wiki_real,,,Gage
13,332,wiki_real,,,H
13,332,wiki_real,,,Hexagon
13,332,wiki_real,,,Hose
13,332,wiki_real,,,Hare
13,332,wiki_real,,,Hyena
13,332,wiki_real,,,Hawk
13,332,wiki_real,,,Hammock
13,332,wiki_real,,,Hook
13,332,wiki_real,,,Hippo
13,332,wiki_real,,,Hunter
13,332,wiki_real,,,Hill
13,332,wiki_real,,,glider
13,332,wiki_real,,,Herald
13,332,wiki_real,,,Helicopter
13,332,wiki_real,,,Hamburger
13,332,wiki_real,,,300
13,332,wiki_real,,,Hourglass
13,332,wiki_real,,,Hamster
13,332,wiki_real,,,Hedgehog
13,332,wiki_real,,,Horn
13,332,wiki_real,,,Heart
13,332,wiki_real,,,Hen
13,332,wiki_real,,,grenade
13,332,wiki_real,,,308
13,332,wiki_real,,,Holly
13,332,wiki_real,,,Bible
13,332,wiki_real,,,Hatch
13,332,wiki_real,,,Haddock
13,332,wiki_real,,,313
13,332,wiki_real,,,Hieroglyphics
13,332,wiki_real,,,Handkerchief
13,332,wiki_real,,,Handcuffs
13,332,wiki_real,,,Hatchet
13,332,wiki_real,,,Hornet
13,332,wiki_real,,,I
13,332,wiki_real,,,Island
13,332,wiki_real,,,320
13,332,wiki_real,,,cream
13,332,wiki_real,,,Iron
13,332,wiki_real,,,Iceberg
13,332,wiki_real,,,324
13,332,wiki_real,,325,Imprisoned
13,332,wiki_real,,,Ingot
13,332,wiki_real,,,324
13,332,wiki_real,,,Judge
13,332,wiki_real,,,Javelin
13,332,wiki_real,,,Jester
13,332,wiki_real,,box,Jack
13,332,wiki_real,,Jack  pulpit,329
13,332,wiki_real,,,Japan
13,332,wiki_real,,,Jet
13,332,wiki_real,,,Jasmine
13,332,wiki_real,,,Jaguar
13,332,wiki_real,,,K
13,332,wiki_real,,,Kite
13,332,wiki_real,,,Knapsack
13,332,wiki_real,,,Knitting
13,332,wiki_real,,,Kiwi
13,332,wiki_real,,,Kilt
13,332,wiki_real,,,Kitten
13,332,wiki_real,,,Knight
13,332,wiki_real,,,Kipper
13,332,wiki_real,,,Knife
13,332,wiki_real,,,Keys
13,332,wiki_real,,,Keychain
13,332,wiki_real,,,Kitchen
13,332,wiki_real,,,Kettle
13,332,wiki_real,,,Kayak
13,332,wiki_real,,,Knocker
13,332,wiki_real,,,Ketch
13,332,wiki_real,,,Keel
13,332,wiki_real,,,Keypad
13,332,wiki_real,,,L
13,332,wiki_real,,,Ladder
13,332,wiki_real,,,Lyre
13,332,wiki_real,,,Lantern
13,332,wiki_real,,,Lobster
13,332,wiki_real,,,Llama
13,332,wiki_real,,,Lettuce
13,332,wiki_real,,,Leprechaun
13,332,wiki_real,,,Lockbox
13,332,wiki_real,,,Ladle
13,332,wiki_real,,,Lemon
13,332,wiki_real,,,Lute
13,332,wiki_real,,,Lollipop
13,332,wiki_real,,,Lamp
13,332,wiki_real,,,364
13,332,wiki_real,,,M
13,332,wiki_real,,,Map
13,332,wiki_real,,,Mammoth
13,332,wiki_real,,,Mermaid
13,332,wiki_real,,369,Moose
13,332,wiki_real,,,Magpie
13,332,wiki_real,,,Mosque
13,332,wiki_real,,,Mandolin
13,332,wiki_real,Monkey,,marionette
13,332,wiki_real,,,Marble
13,332,wiki_real,,,Metronome
13,332,wiki_real,,,Moth
13,332,wiki_real,,,Million
13,332,wiki_real,,,Millimeter
13,332,wiki_real,,,Millipede
13,332,wiki_real,,,Mushroom
13,332,wiki_real,,,Match
13,332,wiki_real,,,Matchbox
13,332,wiki_real,,,Molecule
13,332,wiki_real,,,Mug
13,332,wiki_real,,,Milk
13,332,wiki_real,,,Medal
13,332,wiki_real,,,Monocle
13,332,wiki_real,,,Magnet
13,332,wiki_real,,,Maggot
13,332,wiki_real,,,Mask
13,332,wiki_real,,,Microphone
13,332,wiki_real,,,Microscope
13,332,wiki_real,,,Moon
13,332,wiki_real,,,Mole
13,332,wiki_real,,,Monster
13,332,wiki_real,,,Monitor
13,332,wiki_real,,,394
13,332,wiki_real,,,Noah
13,332,wiki_real,,,Narwhal
13,332,wiki_real,,,Neptune
13,332,wiki_real,,,Newspaper
13,332,wiki_real,,,Nightingale
13,332,wiki_real,,,Nest
13,332,wiki_real,,,Net
13,332,wiki_real,,,Nun
13,332,wiki_real,,,Nut
13,332,wiki_real,,,Nutcracker
13,332,wiki_real,,,North
13,332,wiki_real,,,406
13,332,wiki_real,,,Napkin
13,332,wiki_real,,,408
13,332,wiki_real,,,Nurse
13,332,wiki_real,,,Nonagon
13,332,wiki_real,,,Orange
13,332,wiki_real,,,Otter
13,332,wiki_real,,,Orangutan
13,332,wiki_real,,,Observatory
13,332,wiki_real,,,Octagon
13,332,wiki_real,,416,Owl
13,332,wiki_real,,,Obelisk
13,332,wiki_real,,,Oak
13,332,wiki_real,,,drill
13,332,wiki_real,,,Organ
13,332,wiki_real,,,Oven
13,332,wiki_real,,,P
13,332,wiki_real,,,Purse
13,332,wiki_real,,,Physician
13,332,wiki_real,,,Poodle
13,332,wiki_real,,,Parasol
13,332,wiki_real,,,Pig
13,332,wiki_real,,,Perambulator
13,332,wiki_real,,,Periwinkle
13,332,wiki_real,,,Politician
13,332,wiki_real,,,Pin
13,332,wiki_real,,,Philosopher
13,332,wiki_real,,,Parchment
13,332,wiki_real,,,Polka
13,332,wiki_real,,,Pigtail
13,332,wiki_real,,,drum
13,332,wiki_real,,,Pharaoh
13,332,wiki_real,,Piper,Pied
13,332,wiki_real,,,Pyjamas
13,332,wiki_real,,439,Plume
13,332,wiki_real,,,Police
13,332,wiki_real,,,Prisoner
13,332,wiki_real,,,Pygmy
13,332,wiki_real,,,Punch
13,332,wiki_real,,,Pope
13,332,wiki_real,,,Peace
13,332,wiki_real,,,Pirate
13,332,wiki_real,,447,Patch
13,332,wiki_real,,,leg
13,332,wiki_real,,,Prince
13,332,wiki_real,,,Princess
13,332,wiki_real,,,451
13,332,wiki_real,,,Palace
13,332,wiki_real,,,Pagoda
13,332,wiki_real,,454,Parachute
13,332,wiki_real,,,Pegasus
13,332,wiki_real,,,Pisa
13,332,wiki_real,,,Parthenon
13,332,wiki_real,,,tree
13,332,wiki_real,,,Pyramid
13,332,wiki_real,,,Paris
13,332,wiki_real,,,Peninsula
13,332,wiki_real,,,Penguin
13,332,wiki_real,,,Pool
13,332,wiki_real,,,Pathway
13,332,wiki_real,,,Procession
13,332,wiki_real,,,Platypus
13,332,wiki_real,,,Pan
13,332,wiki_real,,,Pumpkin
13,332,wiki_real,,,Pheasant
13,332,wiki_real,,,Partridge
13,332,wiki_real,,,Puffin
13,332,wiki_real,,,472
13,332,wiki_real,,,Porcupine
13,332,wiki_real,,,Panda
13,332,wiki_real,,,Parcel
13,332,wiki_real,,,Pliers
13,332,wiki_real,,,Plow
13,332,wiki_real,,,Pitchfork
13,332,wiki_real,,,Pick
13,332,wiki_real,,,tree
13,332,wiki_real,,,Pansy
13,332,wiki_real,,,Poison
13,332,wiki_real,,,Periscope
13,332,wiki_real,,,Porpoise
13,332,wiki_real,,,Piano
13,332,wiki_real,,,Popeye
13,332,wiki_real,,,Phoenix
13,332,wiki_real,,,Potato
13,332,wiki_real,,,Plum
13,332,wiki_real,,,Painter
13,332,wiki_real,,,Palette
13,332,wiki_real,,,Paint
13,332,wiki_real,,,Paintbrush
13,332,wiki_real,,,Peach
13,332,wiki_real,,495,Pear
13,332,wiki_real,,,496
13,332,wiki_real,,,Pineapple
13,332,wiki_real,,,498
13,332,wiki_real,,,Pavilion
13,332,wiki_real,,,Pulley
13,332,wiki_real,,501,Pump
13,332,wiki_real,,,Plaque
13,332,wiki_real,,,Prism
13,332,wiki_real,,,Peas
13,332,wiki_real,,,505
13,332,wiki_real,,,Quartz
13,332,wiki_real,,,Quicksand
13,332,wiki_real,,,Quarter
13,332,wiki_real,,,Quoits
13,332,wiki_real,,,Queen
13,332,wiki_real,,,Quilt
13,332,wiki_real,,,Queensland
13,332,wiki_real,,,511
13,332,wiki_real,,,Rust
13,332,wiki_real,,,Radar
13,332,wiki_real,,,Raspberry
13,332,wiki_real,,,Raccoon
13,332,wiki_real,,,Rhododendron
13,332,wiki_real,,,numerals
13,332,wiki_real,,,Ruby
13,332,wiki_real,,,Ring
13,332,wiki_real,,,Razor
13,332,wiki_real,Roller,521,skate
13,332,wiki_real,,,Reindeer
13,332,wiki_real,,,Roulette
13,332,wiki_real,,524,Rake
13,332,wiki_real,,,Rifle
13,332,wiki_real,,,Revolver
13,332,wiki_real,,,Refrigerator
13,332,wiki_real,,,Rabbit
13,332,wiki_real,,,pin
13,332,wiki_real,,,Register
13,332,wiki_real,,,Rose
13,332,wiki_real,,,Raven
13,332,wiki_real,,533,Ram
13,332,wiki_real,,,Rat
13,332,wiki_real,,,Rowboat
13,332,wiki_real,,,Rooster
13,332,wiki_real,,,Rattlesnake
13,332,wiki_real,,,Robin
13,332,wiki_real,,horse,Rocking
13,332,wiki_real,,chair,Rocking
13,332,wiki_real,,,Radius
13,332,wiki_real,,542,Rip
13,332,wiki_real,,,Racket
13,332,wiki_real,,,Recorder
13,332,wiki_real,,,S
13,332,wiki_real,,,Sapphire
13,332,wiki_real,,,Soup
13,332,wiki_real,,,Stump
13,332,wiki_real,,,Scorpion
13,332,wiki_real,,,Sieve
13,332,wiki_real,,,Sandcastle
13,332,wiki_real,,,Sloop
13,332,wiki_real,,,Schooner
13,332,wiki_real,,,Shark
13,332,wiki_real,,,Scarf
13,332,wiki_real,,,Spider
13,332,wiki_real,,,Spur
13,332,wiki_real,,,Sheriff
13,332,wiki_real,,,Sling
13,332,wiki_real,,,Scab
13,332,wiki_real,,,Sickle
13,332,wiki_real,,,Scythe
13,332,wiki_real,,,Slippers
13,332,wiki_real,,,Sandwich
13,332,wiki_real,,,Sunflower
13,332,wiki_real,,,Snowshoes
13,332,wiki_real,,,Skis
13,332,wiki_real,,,Stretcher
13,332,wiki_real,,,569
13,332,wiki_real,,,Stitch
13,332,wiki_real,,,Screwdriver
13,332,wiki_real,,,572
13,332,wiki_real,,,Shifter
13,332,wiki_real,,,Shrug
13,332,wiki_real,,,575
13,332,wiki_real,,,Shovel
13,332,wiki_real,,,Sledgehammer
13,332,wiki_real,,,Scissors
13,332,wiki_real,,,Shears
13,332,wiki_real,,580,Saw
13,332,wiki_real,,,Scalpel
13,332,wiki_real,,,Shack
13,332,wiki_real,,,Scooter
13,332,wiki_real,,,Satchel
13,332,wiki_real,,,Sundae
13,332,wiki_real,,,Straw
13,332,wiki_real,,,Spaghetti
13,332,wiki_real,,,Strawberry
13,332,wiki_real,,,Spoon
13,332,wiki_real,,,Saturn
13,332,wiki_real,,,Seesaw
13,332,wiki_real,,,Spring
13,332,wiki_real,,,Sneeze
13,332,wiki_real,,,594
13,332,wiki_real,,,Staff
13,332,wiki_real,,,Scarecrow
13,332,wiki_real,,,Sloth
13,332,wiki_real,,,Stork
13,332,wiki_real,,,Spoonbill
13,332,wiki_real,,,600
13,332,wiki_real,,,Shrew
13,332,wiki_real,,,rope
13,332,wiki_real,,,Scroll
13,332,wiki_real,,,Stamp
13,332,wiki_real,,,Soccer
13,332,wiki_real,,,Swimmer
13,332,wiki_real,,,Snorkel
13,332,wiki_real,,,Syringe
13,332,wiki_real,,,Siphon
13,332,wiki_real,,,Stethoscope
13,332,wiki_real,,,611
13,332,wiki_real,,,Snail
13,332,wiki_real,,613,Slug
13,332,wiki_real,,,Sphinx
13,332,wiki_real,,,Sprocket
13,332,wiki_real,,,wheel
13,332,wiki_real,,,Spool
13,332,wiki_real,,,Stool
13,332,wiki_real,,,shuttle
13,332,wiki_real,,,Satellite
13,332,wiki_real,,,Sombrero
13,332,wiki_real,,,Serape
13,332,wiki_real,,,Saxophone
13,332,wiki_real,,,Synthesizer
13,332,wiki_real,,,Superman
13,332,wiki_real,,626,Shower
13,332,wiki_real,,,Suitcase
13,332,wiki_real,,,Shuttlecock
13,332,wiki_real,,,Skittle
13,332,wiki_real,,,Stilts
13,332,wiki_real,,,631
13,332,wiki_real,,,Stalagmite
13,332,wiki_real,,,Steamroller
13,332,wiki_real,,,Swings
13,332,wiki_real,,,Slide
13,332,wiki_real,,,Sword
13,332,wiki_real,,,Sheathe
13,332,wiki_real,,,Stiletto
13,332,wiki_real,,,Scimitar
13,332,wiki_real,,,Saber
13,332,wiki_real,,,Spear
13,332,wiki_real,,,Sleigh
13,332,wiki_real,,,Snow
13,332,wiki_real,,,Claus
13,332,wiki_real,,,Sack
13,332,wiki_real,,,Sausage
13,332,wiki_real,,,figure
13,332,wiki_real,,,Surfboard
13,332,wiki_real,,,Surfer
13,332,wiki_real,,,Seal
